fLength,fWidth,fSize,fAsym,fM3Long,fAlpha,class
118.287,14.0713,2.8814,-74.6136,-60.399,0.0349,0
36.8715,17.2797,2.8549,2.5011,19.8299,0.8432,0
46.7381,15.3034,2.9886,43.8146,30.0259,3.111,0
32.3974,15.682,2.6946,10.8371,19.8756,20.7311,0
18.9949,7.009,2.2418,-20.0651,-12.6858,10.318,0
90.3223,27.2951,3.6603,-58.925,76.4706,3.7332,0
37.9172,13.9362,2.6679,9.5991,-22.152,27.494,0
89.7764,39.5971,3.3517,-84.9299,-51.9564,4.3596,0
37.7007,17.0048,3.0883,-3.1865,15.4035,12.8359,0
28.653,14.7728,2.4548,33.1142,20.7562,22.384,0
78.6393,16.803,3.006,95.953,53.5097,2.261,0
54.0852,22.1805,3.1256,17.1983,39.8541,1.185,0
97.7959,28.0811,3.6101,-15.814,66.259,7.8023,0
21.9962,15.6651,2.3664,-31.5063,16.6066,39.342,0
29.2191,12.5891,2.5139,-4.9909,18.6529,28.8593,0
17.0101,11.2578,2.3139,1.6458,-6.5998,34.507,0
49.4921,16.7337,3.0015,29.2908,44.0177,9.8863,0
24.312,11.9028,2.5105,7.5545,13.4897,17.458,0
12.7102,11.6825,2.0314,15.4677,-7.5235,58.6479,0
16.8441,11.4183,2.1959,0.1683,-3.085,16.009,0
57.5604,14.7616,2.4976,44.0627,48.2894,18.0583,0
81.8961,21.7384,3.4041,77.1248,76.025,0.219,0
64.0879,15.0473,2.7084,54.8803,70.6237,0.27,0
84.1573,35.7226,3.5688,17.9162,28.0145,3.214,0
19.4266,12.1487,2.4541,-1.6748,12.1233,23.9107,0
27.055,12.083,2.3212,-17.6967,-11.0691,38.674,0
92.9989,20.7279,3.2358,-43.6929,77.305,2.4491,0
38.4177,24.529,3.3339,-0.6304,25.97,3.956,0
25.8379,10.5903,2.4257,9.4113,21.7968,26.604,0
29.3039,20.1568,2.525,46.3511,-23.0844,12.8835,0
31.8987,23.787,2.9462,-32.1377,-9.3855,5.2291,0
63.6598,28.7648,3.1871,-120.978,43.1273,14.918,0
65.9396,25.0772,3.4851,14.2007,45.5662,2.404,0
21.8627,9.4429,2.29,-2.8708,14.9846,65.5458,0
70.3213,17.4122,2.8567,-28.6538,42.7081,3.7836,0
18.0375,15.5268,2.617,2.902,-9.3529,72.3693,0
62.3214,22.336,2.9868,49.3831,51.3572,12.9721,0
27.5346,17.1474,2.6637,-6.5985,18.9573,2.5393,0
52.3259,37.4732,3.3359,17.7072,-60.4934,73.755,0
12.7187,11.6768,2.0626,15.2463,-5.807,71.792,0
25.2616,9.9929,2.6227,30.6027,20.389,23.966,0
70.5426,13.0408,2.711,60.1015,76.001,11.72,0
60.2834,20.7085,2.96,-70.8037,48.8328,0.7044,0
18.1621,17.0217,2.4495,-6.2436,17.1801,56.812,0
102.698,43.7581,3.9838,-135.875,75.4813,5.5948,0
88.7589,23.1967,3.1999,11.9805,79.4269,6.278,0
43.0769,17.081,2.721,-3.0213,26.8079,15.9601,0
32.1456,20.0292,2.5664,-27.9947,-25.8885,8.564,0
19.9724,9.5513,2.2175,-24.564,-9.0509,40.808,0
40.1211,12.6981,2.5024,-37.4845,21.9521,7.61,0
24.3793,11.7661,2.6053,-4.2551,-15.4944,5.4222,0
31.9031,23.5254,2.8146,-26.3318,-17.8449,42.0116,0
12.4704,12.0014,2.1319,16.4419,-9.8819,71.5879,0
66.2708,21.1399,3.1064,-35.2954,60.0875,5.998,0
50.9098,21.7903,3.476,-9.7378,30.1218,7.0487,0
30.3022,10.9742,2.3627,24.0996,25.7268,36.929,0
91.4628,32.5726,3.5434,20.4375,-33.4174,2.331,0
103.705,45.7592,4.1844,71.5716,95.1321,2.4726,0
89.7222,23.8906,3.5741,48.2377,85.261,2.759,0
23.5009,12.6917,2.3345,28.183,8.371,21.192,0
87.0464,28.2506,3.3771,-31.3499,26.8375,1.215,0
17.0685,11.0829,2.3674,3.0182,-8.02,73.3106,0
25.2083,21.0548,2.6335,-12.0302,-20.5847,60.5264,0
39.5797,16.5146,2.7239,-0.2811,14.5688,10.476,0
72.9139,27.6543,3.3523,-45.7108,71.0633,5.7258,0
72.9275,29.0387,3.4131,-32.9422,41.4062,3.908,0
36.9314,19.4083,3.0269,16.9409,21.2651,11.458,0
26.2856,15.1237,2.5447,-40.2266,11.1425,18.8584,0
19.2878,10.5686,2.5126,-5.6003,12.5531,58.7634,0
42.0495,21.5449,2.9263,36.6507,17.4945,5.655,0
87.7092,28.2261,3.2214,-94.4807,-69.33,0.5537,0
41.3583,26.2789,2.9861,12.5494,37.071,23.065,0
18.8644,10.2137,2.3263,0.9202,-6.9182,34.4181,0
12.7287,11.6346,2.055,15.5636,-8.8394,24.009,0
49.8966,29.7888,3.2725,23.6856,29.2132,5.93,0
26.7063,18.6618,2.8842,11.9666,16.8838,17.71,0
85.4423,33.7202,3.5788,68.3641,75.4086,0.3652,0
26.0097,17.3529,2.7763,6.8952,-11.0751,34.76,0
43.269,19.0051,2.9511,31.9451,26.9287,4.97,0
38.6053,23.9217,2.8476,-52.5349,23.0921,0.9589,0
28.2679,12.1775,2.3212,40.0124,-14.9612,11.754,0
61.1704,18.0292,3.1865,61.7771,54.6547,4.301,0
34.8464,17.0481,2.5237,21.9106,26.797,24.113,0
28.906,21.6955,2.6042,-15.2301,-12.7448,21.497,0
12.6721,11.7224,2.081,15.8008,-9.3284,74.518,0
20.7124,15.4876,2.7024,28.4107,-10.6239,27.142,0
16.8293,10.5024,2.3284,5.4174,-8.3196,53.9159,0
13.0035,10.7911,2.1089,-13.5147,5.1007,11.7248,0
21.8064,6.8105,2.1089,24.4322,10.374,18.095,0
85.411,31.5895,2.9566,-73.9966,-68.816,6.244,0
12.7729,11.5667,2.2978,-15.3926,8.3552,35.8442,0
34.4067,15.989,2.9423,-6.4452,18.3329,7.166,0
13.0354,10.9215,2.2028,-14.0194,5.5664,36.275,0
46.0246,15.4662,2.9368,37.7466,35.6382,3.595,0
19.7759,9.7122,2.29,-25.7146,-5.0977,24.5228,0
53.3599,23.0908,3.3304,35.6367,28.5136,2.4208,0
19.2408,9.313,2.2672,3.1977,-13.5375,11.0601,0
30.8893,14.9392,2.6064,2.6081,-19.2083,20.316,0
28.5069,21.9304,2.673,12.2205,-19.926,67.511,0
74.4856,26.1142,3.1353,77.0422,70.4962,15.2135,0
24.0683,22.5327,2.899,-2.477,21.5177,54.485,0
33.1854,16.8379,2.6227,34.0601,27.3907,22.632,0
25.287,22.695,2.705,-4.1659,-17.8034,1.151,0
27.51,19.4941,2.8522,8.9912,8.9581,8.8963,0
22.0271,12.3372,2.5472,20.555,10.3097,7.383,0
27.2242,19.8984,2.6547,-13.5139,14.5847,81.6716,0
93.4163,51.6687,3.5509,71.4141,87.8661,29.8807,0
48.536,15.9747,3.0216,34.0792,39.1078,1.7215,0
30.3146,12.5905,2.7251,11.0797,27.3951,17.1453,0
27.273,15.1103,2.5132,11.0588,-17.2508,21.3322,0
20.2089,7.2774,2.1055,-2.5773,9.9348,24.451,0
29.8866,18.92,2.7664,24.996,-9.1786,19.5579,0
19.7576,7.3677,2.0917,2.2005,-8.8224,17.401,0
71.2506,20.2914,3.0695,-36.8564,51.7627,0.738,0
13.2296,10.5832,2.1383,13.8889,4.5064,58.0375,0
34.9335,7.642,2.437,-0.628,20.4607,2.8633,0
33.4212,18.5514,2.7638,-0.7484,-23.404,2.584,0
41.3433,12.2299,2.6866,48.8743,37.1246,9.474,0
67.0729,22.3921,3.0216,31.9771,53.4776,7.7098,0
105.339,12.2392,2.6243,-71.1146,-52.9658,5.388,0
52.8871,18.8994,2.9908,47.3267,42.2585,5.3358,0
46.3534,16.7153,2.8319,45.2285,23.4221,18.661,0
18.3905,18.1715,2.3493,16.5788,15.8702,60.2553,0
33.4462,20.624,2.7555,11.7123,-19.2229,8.614,0
23.7035,14.3651,2.7352,-4.6115,-9.7246,28.7626,0
12.895,11.2392,2.1477,14.5944,-8.0421,80.9568,0
41.694,18.2801,3.1544,14.5372,31.7132,3.4088,0
27.0469,16.3961,2.4878,-11.6611,14.527,20.818,0
25.235,18.4821,2.7181,-16.0094,13.1416,76.696,0
58.4033,22.1844,2.9204,-31.6855,45.0145,13.659,0
57.2207,23.6817,3.1356,-54.8221,-20.7558,3.2171,0
25.7577,18.0876,2.6893,9.4966,11.0487,8.682,0
21.6967,11.0268,2.1399,13.0916,18.8187,64.3873,0
56.0558,14.9399,2.7634,54.8362,43.9362,15.3725,0
87.3797,25.1646,3.516,-20.6676,69.6443,0.9488,0
83.1677,17.8399,2.6933,-91.6834,-47.4253,6.489,0
56.9381,24.8697,3.1612,-47.4213,18.1846,2.1358,0
20.6488,7.1313,2.0774,23.1464,11.6168,54.5987,0
107.154,51.1412,3.6964,48.0935,82.19,1.404,0
58.4195,18.7126,2.8561,39.9883,53.4838,3.8408,0
54.3082,20.9217,3.0869,43.4423,41.3347,8.7643,0
19.4043,16.7448,2.5119,1.5431,8.7994,15.292,0
72.555,20.949,3.2222,24.5744,41.1885,5.411,0
24.2447,9.2461,2.2648,30.8288,-13.7677,15.631,0
25.3976,10.0763,2.357,8.9039,19.7902,9.2717,0
81.3466,38.2146,3.3173,-42.1784,59.5826,1.2749,0
50.5804,21.5054,3.1633,29.9658,38.2574,8.1336,0
41.908,25.0351,3.2388,4.5669,-16.1454,2.5359,0
158.211,31.1877,3.0032,107.921,164.033,17.3604,0
32.6838,11.6639,2.7686,4.3021,22.4851,7.3877,0
34.1665,12.8742,2.4571,37.1024,-13.492,14.125,0
91.9014,31.4596,3.9038,96.1117,80.3934,2.1455,0
35.4866,20.2531,2.8971,36.9891,23.4476,17.16,0
61.7836,19.4197,3.179,28.4396,52.7687,9.52,0
25.397,14.7328,2.2683,-11.5277,-14.0867,45.87,0
52.9275,18.7925,3.2695,26.1708,41.0892,3.259,0
25.0559,22.8667,2.913,17.4595,20.7251,30.6349,0
12.9881,10.8743,2.1746,13.7024,-5.9007,57.4381,0
72.6665,21.9177,3.4352,5.3974,75.2689,4.838,0
42.6197,19.9785,3.0523,22.3392,16.9221,0.898,0
17.9964,6.7132,2.3988,-9.455,11.6285,14.3817,0
28.6854,16.3383,2.5933,30.359,17.0156,36.3353,0
35.3067,15.7496,2.7966,46.5003,23.9515,4.2873,0
22.5236,16.722,2.4976,6.8835,13.3872,44.921,0
19.6945,12.4113,2.2911,-0.5092,7.2857,3.769,0
55.6614,24.3087,2.9841,-54.6395,45.8857,6.2916,0
81.2583,35.44,3.6259,41.0171,-41.4465,0.5417,0
13.0965,10.6153,2.1599,-13.3696,-3.7041,66.481,0
21.4815,10.7129,2.2148,22.3577,18.5987,66.0088,0
12.8213,11.5241,2.2368,-15.1202,5.0553,8.6385,0
38.3363,16.057,2.6959,-33.4973,-32.0162,6.499,0
21.0636,10.6847,2.2253,21.7444,18.5696,11.615,0
98.22,29.3594,2.9047,-112.694,61.7125,8.9889,0
41.7614,22.8933,3.1783,-13.8871,12.2891,7.4948,0
63.0077,21.1637,2.9276,59.3259,25.8214,10.028,0
60.0541,22.4496,3.0561,-62.2146,-48.2816,7.46,0
88.2119,23.793,3.0392,-116.748,58.501,6.246,0
78.9814,42.0089,3.9071,11.8664,70.5914,5.7282,0
20.1855,16.2878,2.437,2.7154,-16.8099,65.8,0
66.1975,24.7449,3.056,-105.688,34.9757,7.5637,0
22.6437,8.678,2.2923,26.6655,7.5747,21.399,0
29.9675,18.9458,2.6294,7.3549,13.07,87.736,0
58.2229,23.2399,3.2429,0.3109,47.8331,12.8453,0
46.9382,18.8261,3.2709,17.6733,36.0551,10.416,0
26.0362,12.9389,2.7814,-24.4867,-18.4544,18.338,0
60.523,20.5941,2.9559,-95.9883,38.2529,9.3455,0
23.3194,18.3503,2.4935,13.5709,-16.6518,62.9998,0
35.2593,28.7212,3.3384,-5.5941,21.9436,29.8043,0
59.435,19.6081,2.913,-77.3754,-29.321,5.841,0
30.2816,0,2.1931,0,0,77.0283,0
31.6768,11.5698,2.6107,-11.2555,15.8089,0.1453,0
20.8079,11.8039,2.3971,-1.3538,10.29,66.158,0
13.023,10.28,2.1477,-12.3598,-6.5581,66.082,0
13.3791,9.9131,2.2393,-12.9121,-7.7106,0.708,0
18.7188,7.4401,2.2393,-2.4933,7.4645,76.831,0
100.61,18.4984,2.2799,-76.4084,-81.1744,88.2467,0
24.9369,19.1991,2.6325,4.5498,14.8654,83.7468,0
82.8786,18.7279,2.7899,61.3292,96.6087,19.081,0
38.4696,12.4768,2.5955,1.9553,28.4496,37.3983,0
40.2456,20.4661,2.8851,-23.9646,36.25,1.706,0
88.1093,20.6028,2.7589,56.4569,72.0646,8.618,0
91.1262,32.5615,3.2632,77.3058,93.7059,7.923,0
25.1525,19.4973,2.7857,4.4912,8.0538,85.328,0
54.7308,21.4952,3.1553,40.9583,49.3437,5.881,0
84.5812,28.1583,3.5255,-73.6525,72.9245,3.3954,0
18.0866,10.02,2.3365,19.6741,12.8968,82.8204,0
91.1777,24.5063,2.993,78.8095,72.0013,9.031,0
83.0728,33.7804,3.4059,-12.0088,-63.6065,0.054,0
24.6879,10.5688,2.4786,-8.9334,-18.7027,3.4541,0
13.8125,9.3185,2.2889,-14.7365,-4.3213,49.1374,0
20.1426,9.9778,2.2695,-4.7403,15.5312,17.646,0
25.8508,12.6108,2.6959,23.1749,20.5079,6.352,0
18.0787,10.2187,2.4082,20.8493,11.8441,24.1656,0
25.2365,15.0596,2.4857,35.4576,13.7201,47.1567,0
22.829,14.6751,2.5132,-4.5055,-18.5469,17.4089,0
44.4396,16.6392,3.0502,43.5765,-23.0971,7.831,0
31.838,19.8051,2.636,-10.3978,-14.5275,53.953,0
31.0833,19.6176,2.6289,24.7849,-16.4431,1.041,0
32.8576,15.615,2.9204,19.5004,24.0564,3.5025,0
91.5518,24.7688,3.1271,-86.3192,50.6709,0.9455,0
27.4926,8.2153,2.1931,-13.9212,-18.9347,58.4118,0
93.5917,19.2043,2.7821,78.4398,60.3149,7.444,0
50.0617,25.5263,3.4071,32.5232,39.7093,3.6587,0
21.3167,15.0827,2.601,1.9166,-10.1243,4.7988,0
21.3972,13.0781,2.5231,11.4719,-10.0954,14.853,0
37.914,17.7641,2.541,27.5289,21.4711,0.49,0
111.755,50.1502,3.7825,97.5641,114.566,8.428,0
28.1683,20.5255,2.8354,-10.6254,-24.683,13.937,0
21.5387,11.4535,2.2455,13.5851,20.0915,36.5241,0
32.9748,12.4175,2.4907,-8.8324,12.0755,16.2389,0
24.0872,0,2.081,-25.0209,-16.2725,37.3886,0
54.3344,14.562,2.5838,-12.3226,-46.8887,16.129,0
26.296,20.5655,2.74,5.4321,13.0944,64.2875,0
91.3563,19.7964,2.9612,-50.507,64.1715,0.9563,0
12.9945,11.0744,2.2516,-14.3643,6.4843,32.928,0
37.7923,19.3567,3.0402,23.3922,36.1859,8.4288,0
40.5406,20.1241,2.6479,0.1577,37.3625,4.089,0
80.0086,20.5379,3.3846,14.1129,64.1282,1.454,0
76.8511,25.4188,3.1508,9.6662,27.0457,1.1889,0
26.3029,12.1773,2.3936,8.8077,16.1439,5.4587,0
27.2175,7.037,2.2405,-11.3626,-12.041,44.767,0
87.1492,31.4836,3.4847,-63.6622,54.1411,0.901,0
34.0331,16.4894,2.7505,9.2587,27.5567,35.8363,0
20.2414,6.9048,2.1889,-20.1305,-14.5912,19.2493,0
12.6594,11.758,2.0512,15.4943,-7.2481,73.203,0
49.7239,16.8773,2.8779,53.1722,21.4719,2.233,0
19.3469,12.8122,2.4735,8.6242,11.4169,14.634,0
45.7365,19.0416,3.0235,37.3298,-26.5626,2.443,0
24.2101,17.6167,2.7566,13.5749,19.3482,19.1417,0
46.0093,11.5542,2.5179,38.6376,16.1411,13.218,0
22.1311,9.9695,2.3655,23.2794,18.1866,34.198,0
76.1338,10.3505,2.2175,-85.9953,17.2788,1.1506,0
36.1859,17.9479,2.9222,-16.0724,-17.2976,3.9756,0
82.3239,19.7212,3.3456,63.9161,78.0387,5.5266,0
38.8861,18.1801,2.6749,-0.2124,-27.1004,13.175,0
70.7565,39.4608,3.3164,-56.4029,43.7692,7.797,0
27.0691,11.0807,2.4955,8.4642,15.1443,15.9689,0
42.9701,21.134,2.9518,-8.9092,25.2125,0.501,0
40.9467,18.6686,2.8633,21.2334,38.4813,41.3483,0
28.5785,13.7052,2.5085,-15.0803,14.2798,14.972,0
21.2362,6.9481,2.1255,-23.028,-12.3834,30.5302,0
77.8804,29.8274,3.7988,18.5903,62.4938,2.4966,0
45.1661,19.4567,3.1486,-0.0334,21.7586,2.8997,0
87.7908,37.578,3.712,10.1767,44.0412,1.661,0
20.1492,11.4758,2.301,12.2599,19.091,35.676,0
96.5547,23.1913,3.5286,52.2521,99.3906,1.5716,0
16.5728,15.793,2.5072,8.6408,-14.1881,88.0664,0
96.5847,37.4755,4.0688,-52.3417,83.2125,0.846,0
57.0559,23.8097,2.8594,28.8653,50.2255,26.6457,0
16.3081,11.2645,2.3444,-4.2469,7.2293,16.3315,0
63.5666,23.98,3.3601,17.4816,56.0688,5.9768,0
51.5682,22.0705,3.3893,19.4883,48.9388,4.1776,0
21.4699,11.1525,2.1553,-14.0051,-18.8549,65.5712,0
23.7592,17.5794,2.49,5.8651,23.6746,9.3392,0
23.3948,21.3975,2.5065,-4.7425,13.7637,25.641,0
18.1586,10.7448,2.4314,8.6462,-15.9745,72.273,0
30.1938,20.0706,2.8222,2.955,-10.2698,13.7154,0
37.7991,18.9191,2.9069,36.0446,10.3083,16.353,0
23.8929,19.7139,2.772,6.6832,16.7179,37.73,0
31.7355,15.0095,2.616,-10.8927,17.559,3.6204,0
61.4663,23.9183,3.1552,102.504,30.6895,2.742,0
146.654,22.0517,3.0185,121.24,134.783,8.201,0
95.89,27.8548,3.2298,24.892,74.3167,13.735,0
29.826,14.7692,2.6985,-8.459,16.0988,5.159,0
23.7252,12.741,2.243,-27.4324,-11.576,1.7,0
30.359,14.3836,2.7532,1.5996,-12.2453,1.4484,0
19.6686,7.2387,2.1287,4.7046,-11.46,79.812,0
21.3579,9.8122,2.2148,6.1071,-17.1612,65.052,0
19.8334,12.6453,2.5459,16.5084,13.8988,39.5399,0
71.359,11.985,2.9802,-37.9746,60.7987,0.986,0
73.3171,23.5811,3.1877,74.4307,73.4946,2.8894,0
42.8086,18.8586,3.0887,18.2189,27.8414,7.0622,0
22.8654,9.1517,2.5185,29.8428,-12.1687,7.576,0
32.3768,12.0859,2.5244,11.3552,-24.0635,23.3573,0
13.4415,10.1082,2.224,13.7432,6.4155,76.26,0
13.0775,10.5476,2.1746,-13.127,-4.5051,83.5804,0
19.5102,7.2304,2.1746,-5.0536,11.4996,19.071,0
38.3174,19.4342,2.9462,11.4503,-11.9383,11.258,0
22.1272,12.1793,2.6435,-13.5068,-9.1786,1.577,0
33.4169,18.026,2.8882,-35.9719,14.7763,15.821,0
47.5445,16.8228,2.8152,14.0728,35.4231,10.21,0
12.9823,11.2635,2.1255,-15,2.9776,71.697,0
13.2771,10.689,2.1351,-14.7727,-2.4955,41.248,0
84.3102,35.0643,3.9292,-66.2563,72.1546,0.147,0
46.2189,27.2533,3.1582,37.6236,41.4548,66.846,0
71.2165,31.2844,3.5004,61.683,69.656,13.0114,0
92.4049,31.1437,3.8364,-32.729,68.3527,0.616,0
31.3502,23.6958,2.8179,-27.3047,16.1963,18.427,0
32.087,16.3249,2.6776,15.3124,26.0992,0.2595,0
87.1478,30.1456,3.5906,35.3944,81.1524,2.152,0
24.6784,0.0029,2.0774,-28.9957,-9.7671,52.1801,0
93.0951,19.9461,2.9345,1.1037,72.7092,1.18,0
40.6332,21.8092,2.5933,52.5079,-23.0368,18.967,0
23.4921,16.1153,2.3531,9.4828,18.6075,21.221,0
20.8222,11.9473,2.4464,-4.0191,13.8411,63.3878,0
32.7943,11.6631,2.6091,23.9949,16.205,4.4626,0
20.8102,12.1864,2.4306,28.3514,-8.6124,5.8095,0
39.5291,14.6054,2.5465,-0.3041,-25.9866,48.5058,0
97.9047,42.34,4.0321,79.9018,99.2544,8.181,0
102.412,29.2227,3.3919,111.726,88.2692,0.046,0
103.824,34.1769,3.1958,15.2711,95.6895,35.216,0
34.6616,9.2726,2.4456,-53.4062,11.7518,19.5139,0
17.9872,10.8106,2.3054,-0.7882,6.1115,7.3429,0
38.0313,12.424,2.618,-0.432,-31.941,7.966,0
100.325,17.6345,2.9528,53.3517,106.15,3.5551,0
28.7277,21.6578,2.7076,20.4182,22.1614,83.6227,0
83.0419,21.8287,3.403,58.1605,87.5179,4.5497,0
28.448,12.9893,2.5224,18.237,-13.9394,23.302,0
21.8522,12.5133,2.5231,30.4578,-8.9109,7.979,0
72.8669,31.7363,3.5028,62.6778,60.4856,1.067,0
27.1569,17.6983,2.7177,9.2148,12.4993,2.1915,0
27.7759,20.0366,2.7455,-17.3388,-18.0175,37.8646,0
29.855,15.8055,2.8011,14.4272,23.4079,8.06,0
90.5838,40.4816,3.4125,-91.0433,-46.4003,4.5116,0
53.4755,21.4731,3.1176,38.7698,34.5178,4.4779,0
34.4984,10.7224,2.6091,26.2007,18.3466,6.43,0
73.489,43.6088,3.926,51.1807,68.3708,1.302,0
29.5677,12.788,2.5231,26.5064,16.0998,37.374,0
28.4461,11.6514,2.4997,-9.045,-13.0332,30.0405,0
99.8472,37.7139,3.4756,-109.354,67.7417,9.1004,0
19.3561,9.3126,2.3054,19.6809,14.5437,18.231,0
31.6799,16.8524,2.637,-38.0625,-27.3328,9.7853,0
49.2717,19.9877,2.9001,-9.3446,-19.1324,51.921,0
40.4564,16.8244,2.6702,-14.4532,-22.0768,18.698,0
27.0193,11.9961,2.5416,8.1878,15.918,1.0613,0
26.8447,13.7282,2.6594,-6.3537,-17.9589,8.827,0
45.4388,26.6834,3.269,44.7883,37.7841,23.8454,0
44.0786,12.4609,2.6609,24.9123,29.1928,3.9175,0
42.9738,23.5801,3.2239,-4.0812,32.7971,11.0611,0
18.0642,10.4007,2.3655,21.8701,10.8837,71.9141,0
29.4395,24.1908,3.1655,27.0484,22.7677,6.0268,0
106.554,31.4188,3.3434,-113.206,53.6824,7.116,0
50.9972,11.5078,2.3997,-32.3977,-26.2585,1.2785,0
65.2318,19.1012,2.9227,61.4797,47.185,0.961,0
27.518,10.6219,2.5453,36.8135,8.5384,6.1065,0
47.027,17.9904,2.641,59.4194,-19.5435,0.5398,0
21.8607,9.5189,2.2601,19.573,20.2944,5.205,0
89.3435,23.2121,3.4987,-24.8013,68.8204,1.3127,0
25.3603,12.0956,2.5302,16.7515,14.293,19.1921,0
27.6891,10.1805,2.404,34.1894,21.6104,11.201,0
20.1279,5.8291,2.2707,14.7993,19.3008,0.351,0
56.817,19.6413,3.1888,72.4752,51.9813,8.831,0
158.532,16.6652,2.3617,-103.423,-122.173,6.673,0
25.6487,14.1931,2.5723,22.8128,-16.0054,25.688,0
13.3657,10.4908,2.1717,-14.6938,-3.5519,5.5558,0
33.1995,10.5032,2.5099,24.6519,-12.7121,3.651,0
48.1644,21.0949,2.637,37.8608,46.0319,19.0791,0
33.6832,15.2972,2.8038,13.9076,27.3937,1.573,0
154.037,17.3139,2.9292,113.915,118.965,50.738,0
77.8998,19.9671,2.9675,-76.1834,28.1588,8.333,0
24.6852,16.8385,2.6821,18.0093,10.8386,7.086,0
13.1662,10.6832,2.2822,-13.8626,-3.1901,2.2784,0
34.1115,15.4917,2.382,40.1648,28.083,9.2366,0
80.9531,22.8653,3.6501,84.0961,84.6643,1.7098,0
16.6298,11.2952,2.3729,3.8575,-8.2844,59.9534,0
34.4997,21.8785,2.9731,18.066,24.7518,22.8615,0
20.1074,15.4451,2.4232,25.3906,-6.7434,1.635,0
53.069,17.1498,2.7774,-26.09,-45.019,5.413,0
30.9444,23.0933,2.7404,15.6732,20.9811,23.9855,0
41.7332,20.7097,3.0443,-10.6918,9.6262,1.0347,0
31.3912,14.3425,2.7803,-5.8179,-19.2248,5.4551,0
71.4686,24.024,3.3941,55.5414,74.3565,2.76,0
99.4918,12.5027,2.7076,61.607,95.1581,11.8646,0
48.4137,17.6279,3.0533,-52.0346,-29.4894,0.3636,0
22.8668,11.1914,2.2672,13.6674,19.5615,20.949,0
80.4507,23.1313,3.1678,-132.362,68.8152,0.29,0
26.7645,19.9991,2.7173,-11.8517,-17.942,17.682,0
21.6071,6.827,2.0774,23.2776,12.3509,88.9063,0
21.9208,16.679,2.4624,28.2408,-11.2706,11.79,0
20.9428,12.44,2.3953,27.4178,9.3586,60.023,0
21.1531,16.4359,2.6165,12.7882,-7.4694,7.158,0
29.306,19.3494,2.8014,19.8369,21.1635,9.652,0
61.6277,31.6442,3.4755,53.9654,50.3227,1.7327,0
51.9288,39.6292,3.9398,27.7288,38.4254,15.0666,0
46.3207,14.1497,3.033,68.2041,16.9994,1.962,0
23.3736,10.7934,2.4526,8.9849,18.9219,6.5289,0
40.4803,15.8483,2.8457,-28.5884,-11.7925,0.829,0
78.8664,17.3947,2.9151,-94.2446,59.5806,3.4423,0
48.7467,18.9343,2.8663,-43.6281,21.3642,4.734,0
43.4952,24.9616,3.2901,13.6326,-25.6589,17.388,0
24.2128,0,2.0952,-25.4216,-15.9103,6.4563,0
39.4071,9.5119,2.3865,38.1536,32.8639,22.0967,0
101.736,24.9284,3.2967,64.9894,99.8901,7.025,0
117.034,21.5379,2.7181,-113.579,-64.139,2.594,0
12.94,11.1879,2.0986,-14.5557,7.3138,53.7924,0
81.5335,22.3432,2.894,-112.04,73.2423,3.1709,0
27.4989,18.4474,2.8079,-4.344,14.4374,19.0804,0
20.4531,11.3577,2.3304,19.9072,19.4341,74.4019,0
21.3516,10.3682,2.243,3.9919,-16.3115,57.3003,0
20.8126,6.0469,2.2443,16.5804,18.6435,49.2261,0
18.8412,7.4896,2.1599,0.2135,-3.3562,45.2279,0
32.002,22.0948,2.6149,-19.6795,-25.2602,19.576,0
28.5929,19.5192,2.7344,-1.6455,-9.0393,4.265,0
33.3829,15.5699,2.5971,32.3845,5.802,6.449,0
56.0798,23.2976,3.2848,44.6431,53.4382,3.3089,0
30.977,27.2611,2.9954,-2.4964,26.3683,18.143,0
69.4757,33.2234,2.6075,-63.7398,-55.8526,16.152,0
23.435,10.8425,2.2577,-33.8096,18.3315,57.169,0
86.3712,28.5031,3.5611,-25.2592,62.9564,2.2074,0
21.5706,15.7057,2.5416,-11.1,-10.4165,44.497,0
23.3601,17.863,2.2999,-25.7814,-11.9629,62.949,0
60.1824,45.5282,3.5016,21.6406,54.0209,9.056,0
59.4155,26.6722,3.3559,-10.1246,48.5028,4.558,0
54.5124,19.5018,2.9509,32.9563,-32.1282,1.7074,0
33.3747,16.9277,2.5623,44.1889,20.9917,13.511,0
38.9357,17.8524,3.1116,9.8933,23.9118,14.2862,0
81.8428,21.4325,3.5977,61.393,75.5197,2.008,0
37.1179,17.9932,2.6998,37.261,27.851,0.8845,0
80.6494,30.916,3.7167,41.4188,82.6968,3.0387,0
88.3846,29.7673,3.3742,43.919,98.9246,10.06,0
23.49,18.5649,2.7478,0.0774,-15.8067,15.7122,0
28.5,14.5305,2.73,27.8753,23.2323,1.702,0
23.0401,18.1107,2.8417,1.9443,-18.3317,17.075,0
24.7242,7.6865,2.3424,-14.0032,-19.4521,24.6644,0
74.6202,25.9007,3.3077,17.0072,78.9545,5.231,0
25.889,16.5543,2.8058,22.7666,18.1795,3.6582,0
54.3867,18.5857,3.1614,43.3999,42.1384,2.932,0
20.3129,9.3418,2.2625,-25.271,-7.367,5.5511,0
92.6832,41.3546,3.7575,-74.9413,69.8179,4.663,0
46.1716,13.0382,2.8021,10.5899,30.2373,2.6994,0
23.6634,12.2549,2.2945,26.0595,12.6462,5.9657,0
22.3085,8.75,2.3979,4.3099,-15.9859,4.5212,0
